PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,PRSCS_LB,PRSCS_UB,SCS,FTG_HUM_1_LB,FTG_HUM_1_UB,FTG_HUM_1,FTG_HUM_2_LB,FTG_HUM_2_UB,FTG_HUM_2
0,7.12,3.68,0.6,0.23,192,37,85,foc,y,h,foc,y,u,2974.93,410.44,3634.84,277.1,61,12.24726915,0,0.0981446,0,0,0,0,0,0,0
0,7.12,3.68,0.6,0.23,578,37,85,foc,y,h,foc,y,u,2974.93,410.44,3634.84,277.1,61,12.36176512,0,0.0981446,0,0,0,0,0,0,0
0,7.12,3.68,0.6,0.23,385,37,85,foc,y,h,foc,y,u,2974.93,410.44,3634.84,277.1,61,12.30329733,0,0.0981446,0,0,0,0,0,0,0
0,7.12,3.68,0.6,0.23,192,37,85,foc,y,h,foc,y,u,2974.93,410.44,3634.84,277.1,61,12.2472905,0,0.0981446,0,0,0,0,0,0,0
0,6.252903171,2.449610385,0.6397975668,0.1692762312,356,91.33779917,31.76570817,distr,e,s,distr,e,s,751.28,209.26,618.66,271.69,45.72354762,12.23051395,0,0.0981446,0,0.0366,0.0366,0.0366,0.0658,0.0658,0.0658
0,6.25,2.45,0.64,0.17,355,91,31,distr,e,s,distr,e,s,751.28,209.26,618.66,271.69,45,12.23048952,0,0.0981446,0,0.1288,0.1288,0.1288,0,0,0
0,6.25,2.45,0.64,0.17,237,91,31,distr,e,s,distr,e,s,310.72,131.25,618.66,271.69,45,12.19438684,0,0.0981446,0,0.0628,0.0628,0.0628,0.1082,0.0004,0.0543
0,6.25,2.45,0.64,0.17,119,91,31,distr,e,s,distr,e,s,310.72,131.25,618.66,271.69,45,12.15939302,0,0.0981446,0,0.022,0.022,0.022,0.1244,0.1244,0.1244
0,6.25,2.45,0.64,0.17,1,91,31,distr,e,s,distr,e,s,310.72,131.25,618.66,271.69,45,12.12544735,0,0.0981446,0,0.0565,0.0565,0.0565,0.2636,0.0374,0.1505
0,6.25,2.45,0.64,0.17,355,91,31,distr,e,s,distr,e,s,751.28,209.26,618.66,271.69,45,12.23048952,0,0.0981446,0,0.2887,0.0088,0.14875,0.1163,0.1163,0.1163
0,6.25,2.45,0.64,0.17,237,91,31,distr,e,s,distr,e,s,310.72,131.25,618.66,271.69,45,12.19439132,0,0.0981446,0,0.0172,0.0172,0.0172,0.3199,0.0007,0.1603
0,6.25,2.45,0.64,0.17,119,91,31,distr,e,s,distr,e,s,310.72,131.25,618.66,271.69,45,12.15939537,0,0.0981446,0,0.0291,0.0291,0.0291,0.1821,0.0334,0.10775
0,6.25,2.45,0.64,0.17,1,91,31,distr,e,s,distr,e,s,310.72,131.25,618.66,271.69,45,12.12544273,0,0.0981446,0,0.0284,0.0284,0.0284,0.3065,0.026,0.16625
0,6.25,2.45,0.64,0.17,355,91,31,distr,e,s,distr,e,s,751.28,209.26,618.66,271.69,45,12.23048952,0,0.0981446,0,0.177,0.0104,0.0937,0.0564,0.0564,0.0564
0,6.25,2.45,0.64,0.17,237,91,31,distr,e,s,distr,e,s,310.72,131.25,618.66,271.69,45,12.19439777,0,0.0981446,0,0.027,0.017,0.022,0.1516,0.1516,0.1516
0,6.25,2.45,0.64,0.17,119,91,31,distr,e,s,distr,e,s,310.72,131.25,618.66,271.69,45,12.15940477,0,0.0981446,0,0.0099,0.0099,0.0099,0.2643,0.0433,0.1538
0,6.25,2.45,0.64,0.17,1,91,31,distr,e,s,distr,e,s,310.72,131.25,618.66,271.69,45,12.12545599,0,0.0981446,0,0.022,0.022,0.022,0.1612,0.0433,0.10225
0,6.548398864,3.490818206,0.5087270148,0.3780866429,469,77.61437062,95.06110578,distr,y,u,distr,e,h,3077.84,434.87,3537.83,710.51,45.55397122,12.17369301,0,0.0981446,0,0.8849,0.039,0.46195,0,0,0
0,6.55,3.49,0.51,0.38,468,77,95,distr,y,u,distr,e,h,3077.84,434.87,3537.83,710.51,45,12.17365942,0,0.0981446,0,0.9599,0.0122,0.48605,0,0,0
0,6.55,3.49,0.51,0.38,312,77,95,distr,y,u,distr,e,h,335.83,165.76,3537.83,710.51,45,12.12664765,0,0.0981446,0,0.1602,0.0003,0.08025,0.0328,0.004,0.0184
0,6.55,3.49,0.51,0.38,156,77,95,distr,y,u,distr,e,h,266.1,133.03,3537.83,710.51,45,12.08047081,0,0.0981446,0,0.3455,0.3455,0.3455,0.0061,0.0044,0.00525
0,6.55,3.49,0.51,0.38,468,77,95,distr,y,u,distr,e,h,3077.84,434.87,3537.83,710.51,45,12.17365942,0,0.0981446,0,0.9452,0.0044,0.4748,0,0,0
0,6.55,3.49,0.51,0.38,312,77,95,distr,y,u,distr,e,h,307.02,136.11,3537.83,710.51,45,12.12664269,0,0.0981446,0,0.2387,0.2387,0.2387,0.0149,0.0003,0.0076
0,6.55,3.49,0.51,0.38,156,77,95,distr,y,u,distr,e,h,299.39,149.62,3537.83,710.51,45,12.0804672,0,0.0981446,0,0.079,0.079,0.079,0.0126,0.0025,0.00755
0,6.55,3.49,0.51,0.38,468,77,95,distr,y,u,distr,e,h,3077.84,434.87,3537.83,710.51,45,12.17365942,0,0.0981446,0,0.8955,0.0183,0.4569,0.0008,0.0008,0.0008
0,6.55,3.49,0.51,0.38,312,77,95,distr,y,u,distr,e,h,309.89,136.34,3537.83,710.51,45,12.12664269,0,0.0981446,0,0.4393,0.1114,0.27535,0.0237,0.0037,0.0137
0,6.55,3.49,0.51,0.38,156,77,95,distr,y,u,distr,e,h,302.06,149.91,3537.83,710.51,45,12.0804672,0,0.0981446,0,0.3947,0.082,0.23835,0.0178,0.0178,0.0178
0,7.234325502,4.031727664,0.6700039135,0.1975238329,506,49.55002966,30.49945038,foc,y,h,foc,y,u,3009.75,615.6,947.86,795.78,85.15392073,11.63556798,0,0.0981446,0,0,0,0,0,0,0
0,7.23,4.03,0.67,0.2,505,49,30,foc,y,h,foc,y,u,3009.75,615.6,947.86,795.78,85,11.63553134,0,0.0981446,0,0,0,0,0,0,0
0,7.23,4.03,0.67,0.2,337,49,30,foc,y,h,foc,y,u,3009.75,615.6,947.86,795.78,85,11.58488282,0,0.0981446,0,0,0,0,0,0,0
0,7.23,4.03,0.67,0.2,169,49,30,foc,y,h,foc,y,u,3009.75,615.6,947.86,795.78,85,11.53520415,0,0.0981446,0,0,0,0,0,0,0
0,7.23,4.03,0.67,0.2,1,49,30,foc,y,h,foc,y,u,3009.75,615.6,947.86,795.78,85,11.48764236,0,0.0981446,0,0,0,0,0,0,0
0,7.23,4.03,0.67,0.2,505,49,30,foc,y,h,foc,y,u,3009.75,615.6,947.86,795.78,85,11.63553134,0,0.0981446,0,0,0,0,0,0,0
0,7.23,4.03,0.67,0.2,337,49,30,foc,y,h,foc,y,u,3009.75,615.6,947.86,795.78,85,11.5848947,0,0.0981446,0,0,0,0,0,0,0
0,7.23,4.03,0.67,0.2,169,49,30,foc,y,h,foc,y,u,3009.75,615.6,947.86,795.78,85,11.53522143,0,0.0981446,0,0,0,0,0,0,0
0,7.23,4.03,0.67,0.2,1,49,30,foc,y,h,foc,y,u,3009.75,615.6,947.86,795.78,85,11.48766383,0,0.0981446,0,0,0,0,0,0,0
0,7.23,4.03,0.67,0.2,505,49,30,foc,y,h,foc,y,u,3009.75,615.6,947.86,795.78,85,11.63553134,0,0.0981446,0,0,0,0,0,0,0
0,7.23,4.03,0.67,0.2,337,49,30,foc,y,h,foc,y,u,3009.75,615.6,947.86,795.78,85,11.58488579,0,0.0981446,0,0,0,0,0,0,0
0,7.23,4.03,0.67,0.2,169,49,30,foc,y,h,foc,y,u,3009.75,615.6,947.86,795.78,85,11.53521621,0,0.0981446,0,0,0,0,0,0,0
0,7.23,4.03,0.67,0.2,1,49,30,foc,y,h,foc,y,u,3009.75,615.6,947.86,795.78,85,11.48764389,0,0.0981446,0,0,0,0,0,0,0
0,5.091160614,2.795799314,0.677393571,0.1482054961,693,64.91362022,37.48553482,distr,y,h,foc,y,h,3018.71,490.02,3028.9,755.84,43.30085563,11.46318778,0.160035,0.25979,0,0.0648,0.0093,0.03705,0.0275,0.0275,0.0275
0,5.09,2.8,0.68,0.15,692,64,37,distr,y,h,foc,y,h,3018.71,490.02,3028.9,755.84,43,11.46313892,0.197582,0.297564,0,0.0267,0.0013,0.014,0.027,0.027,0.027
3,5.09,2.8,0.68,0.15,461,64,37,distr,y,h,foc,y,h,422.56,172.27,2921.78,199.89,43,11.39383945,0.402622,0.502616,0,0.0067,0.0052,0.00595,0.0347,0.0016,0.01815
3,5.09,2.8,0.68,0.15,230,64,37,distr,y,h,foc,y,h,422.56,172.27,2921.78,199.89,43,11.32692614,0.3635,0.463474,0,0.0065,0.002,0.00425,0.0285,0.0285,0.0285
0,5.09,2.8,0.68,0.15,692,64,37,distr,y,h,foc,y,h,3018.71,490.02,3028.9,755.84,43,11.46313892,0.181252,0.28116,0,0.0258,0.0025,0.01415,0.032,0,0.016
0,5.09,2.8,0.68,0.15,461,64,37,distr,y,h,foc,y,h,326.74,162.59,3028.9,755.84,43,11.39382917,0.412824,0.512734,0,0.0109,0.0069,0.0089,0.0535,0.0005,0.027
0,5.09,2.8,0.68,0.15,230,64,37,distr,y,h,foc,y,h,326.43,163.21,3028.9,755.84,43,11.32688227,0,0.0981446,0,0.0104,0.0005,0.00545,0.0528,0.0007,0.02675
0,5.09,2.8,0.68,0.15,692,64,37,distr,y,h,foc,y,h,3018.71,490.02,3028.9,755.84,43,11.46313892,0.168929,0.268896,0,0.0542,0.0083,0.03125,0.0227,0.0227,0.0227
0,5.09,2.8,0.68,0.15,461,64,37,distr,y,h,foc,y,h,285.87,142.91,3028.9,755.84,43,11.39385073,0.309646,0.409614,0,0.0121,0.0032,0.00765,0.0537,0.0002,0.02695
0,5.09,2.8,0.68,0.15,230,64,37,distr,y,h,foc,y,h,285.86,142.93,3028.9,755.84,43,11.32693533,0,0.0981446,0,0.0121,0.0017,0.0069,0.0549,0.0005,0.0277
0,5.63713184,4.071404097,0.5362653315,0.1740289266,258,34.95411032,57.89940835,distr,e,u,foc,e,h,387.72,259.61,2926.68,408.94,83.07207509,12.39722587,0.000468738,0.0989152,0,0.7942,0.0748,0.4345,0.0185,0.004,0.01125
0,5.64,4.07,0.54,0.17,257,34,57,distr,e,u,foc,e,h,387.72,259.61,2926.68,408.94,83,12.39720755,0.000468738,0.0989152,0,0.7755,0.1266,0.45105,0.0263,0.0012,0.01375
2,5.64,4.07,0.54,0.17,171,34,57,distr,e,u,foc,e,h,387.72,259.61,2095.46,212.76,83,12.37086394,0,0.0981446,0,0.0146,0.0025,0.00855,0.4434,0.4434,0.4434
4,5.64,4.07,0.54,0.17,85,34,57,distr,e,u,foc,e,h,752.38,229.39,2836.39,202.31,83,12.34536229,0,0.0981446,0,0.9879,0.0012,0.49455,0,0,0
0,5.64,4.07,0.54,0.17,257,34,57,distr,e,u,foc,e,h,387.72,259.61,2926.68,408.94,83,12.39720755,0,0.0981446,0,0.6346,0.0817,0.35815,0.0202,0.001,0.0106
2,5.64,4.07,0.54,0.17,171,34,57,distr,e,u,foc,e,h,394.58,226.31,2083.46,212.93,83,12.37085047,0,0.0981446,0,0.0126,0.0015,0.00705,0.9367,0.0139,0.4753
4,5.64,4.07,0.54,0.17,85,34,57,distr,e,u,foc,e,h,1241.96,193.82,2881.39,201.67,83,12.34535941,0,0.0981446,0,0.9951,0.0033,0.4992,0,0,0
0,5.64,4.07,0.54,0.17,257,34,57,distr,e,u,foc,e,h,387.72,259.61,2926.68,408.94,83,12.39720755,0,0.0981446,0,0.6165,0.0336,0.32505,0.0236,0.0014,0.0125
2,5.64,4.07,0.54,0.17,171,34,57,distr,e,u,foc,e,h,365.09,209.39,2038.58,212.48,83,12.37086185,0,0.0981446,0,0.0116,0.0003,0.00595,0.4469,0.4469,0.4469
4,5.64,4.07,0.54,0.17,85,34,57,distr,e,u,foc,e,h,500,200,2870.51,201.68,83,12.34537326,0,0.0981446,0,0.9339,0.0506,0.49225,0,0,0
0,7.039130113,3.536631534,0.5361759098,0.2271712353,452,42.32432314,83.9568718,distr,e,s,free,y,s,526.6,250.38,305.31,750.11,94.59875266,11.21873408,0.677787,0.777556,1,0.2341,0.0518,0.14295,0.0864,0.0174,0.0519
0,7.04,3.54,0.54,0.23,451,42,83,distr,e,s,free,y,s,526.6,250.38,305.31,750.11,94,11.21870049,0.696799,0.796691,1,0.258,0.0448,0.1514,0.1127,0.0091,0.0609
4,7.04,3.54,0.54,0.23,301,42,83,distr,e,s,free,y,s,500,200,2915.39,194.48,94,11.17291899,0.901855,1,1,0.3781,0.1189,0.2485,0,0,0
5,7.04,3.54,0.54,0.23,151,42,83,distr,e,s,free,y,s,2916.74,195.14,2915.39,194.48,94,11.12910421,1,1,1,0,0,0,0,0,0
5,7.04,3.54,0.54,0.23,1,42,83,distr,e,s,free,y,s,2916.74,195.14,2915.39,194.48,94,11.08599529,1,1,1,0,0,0,0,0,0
0,7.04,3.54,0.54,0.23,451,42,83,distr,e,s,free,y,s,526.6,250.38,305.31,750.11,94,11.21870049,0.608134,0.70793,1,0.1513,0.1513,0.1513,0.1119,0.0144,0.06315
4,7.04,3.54,0.54,0.23,301,42,83,distr,e,s,free,y,s,500,200,2882.39,194.49,94,11.17290956,0.901855,1,1,0.4085,0.1572,0.28285,0,0,0
5,7.04,3.54,0.54,0.23,151,42,83,distr,e,s,free,y,s,2892.42,197.83,2882.39,194.49,94,11.12908058,1,1,1,0,0,0,0,0,0
5,7.04,3.54,0.54,0.23,1,42,83,distr,e,s,free,y,s,2892.42,197.83,2882.39,194.49,94,11.08596813,1,1,1,0,0,0,0,0,0
0,7.04,3.54,0.54,0.23,451,42,83,distr,e,s,free,y,s,526.6,250.38,305.31,750.11,94,11.21870049,0.647173,0.747006,1,0.1163,0.1163,0.1163,0.092,0.0197,0.05585
4,7.04,3.54,0.54,0.23,301,42,83,distr,e,s,free,y,s,811.39,239.46,2832.2,200.38,94,11.17289756,0.901855,1,1,0.564,0.0544,0.3092,0,0,0
5,7.04,3.54,0.54,0.23,151,42,83,distr,e,s,free,y,s,2701.71,193.4,2832.2,200.38,94,11.12907862,1,1,1,0,0,0,0,0,0
5,7.04,3.54,0.54,0.23,1,42,83,distr,e,s,free,y,s,2701.71,193.4,2832.2,200.38,94,11.08597924,1,1,1,0,0,0,0,0,0
0,5.99813621,2.493450224,0.6886744358,0.288643474,589,39.45529953,36.05862779,foc,y,s,foc,y,u,3689.38,746.45,1523.76,782.97,66.77970672,11.21019451,0.901855,1,1,0.1743,0.0472,0.11075,0.8172,0.0046,0.4109
0,6,2.49,0.69,0.29,588,39,36,foc,y,s,foc,y,u,3689.38,746.45,1523.76,782.97,66,11.21015176,0.901855,1,1,0.1876,0.0131,0.10035,0.803,0,0.4015
2,6,2.49,0.69,0.29,392,39,36,foc,y,s,foc,y,u,692.29,190.09,2428.46,232.52,66,11.15107921,0.901085,0.999531,1,0.7048,0.0294,0.3671,0.2737,0.0828,0.17825
5,6,2.49,0.69,0.29,196,39,36,foc,y,s,foc,y,u,2933.4,196.73,2937.64,203.55,66,11.09389068,1,1,1,0,0,0,0,0,0
0,6,2.49,0.69,0.29,588,39,36,foc,y,s,foc,y,u,3689.38,746.45,1523.76,782.97,66,11.21015176,0.897759,0.996418,1,0.2049,0.0532,0.12905,0.7853,0.032,0.40865
2,6,2.49,0.69,0.29,392,39,36,foc,y,s,foc,y,u,715.28,189.11,2188.85,246.16,66,11.15107617,0.901855,1,1,0.6794,0.004,0.3417,0.2654,0.0065,0.13595
5,6,2.49,0.69,0.29,196,39,36,foc,y,s,foc,y,u,2956.35,197.28,2907.69,205.25,66,11.09386374,1,1,1,0,0,0,0,0,0
0,6,2.49,0.69,0.29,588,39,36,foc,y,s,foc,y,u,3689.38,746.45,1523.76,782.97,66,11.21015176,0.901855,1,1,0.1923,0.0281,0.1102,0.8117,0.0188,0.41525
2,6,2.49,0.69,0.29,392,39,36,foc,y,s,foc,y,u,692.64,190.08,2221.8,244.28,66,11.1510929,0.901855,1,1,0.7014,0.0261,0.36375,0.3044,0.0105,0.15745
5,6,2.49,0.69,0.29,196,39,36,foc,y,s,foc,y,u,2956.69,197.29,2922.66,204.4,66,11.09390213,1,1,1,0,0,0,0,0,0
0,7.053636617,2.123266627,0.7448616758,0.328997449,559,75.80858291,35.35162647,free,y,h,free,e,h,3138.2,228.91,1217.09,746.95,32.39636419,12.25223439,0,0.0981446,0,0,0,0,0,0,0
0,7.05,2.12,0.74,0.33,558,75,35,free,y,h,free,e,h,3138.2,228.91,1217.09,746.95,32,12.25219469,0,0.0981446,0,0,0,0,0,0,0
0,7.05,2.12,0.74,0.33,372,75,35,free,y,h,free,e,h,3138.2,228.91,1217.09,746.95,32,12.19614013,0,0.0981446,0,0,0,0,0,0,0
0,7.05,2.12,0.74,0.33,186,75,35,free,y,h,free,e,h,3138.2,228.91,1217.09,746.95,32,12.14184336,0,0.0981446,0,0,0,0,0,0,0
0,7.05,2.12,0.74,0.33,558,75,35,free,y,h,free,e,h,3138.2,228.91,1217.09,746.95,32,12.25219469,0,0.0981446,0,0,0,0,0,0,0
0,7.05,2.12,0.74,0.33,372,75,35,free,y,h,free,e,h,3138.2,228.91,1217.09,746.95,32,12.19612637,0,0.0981446,0,0,0,0,0,0,0
0,7.05,2.12,0.74,0.33,186,75,35,free,y,h,free,e,h,3138.2,228.91,1217.09,746.95,32,12.14182164,0,0.0981446,0,0,0,0,0,0,0
0,7.05,2.12,0.74,0.33,558,75,35,free,y,h,free,e,h,3138.2,228.91,1217.09,746.95,32,12.25219469,0,0.0981446,0,0,0,0,0,0,0
0,7.05,2.12,0.74,0.33,372,75,35,free,y,h,free,e,h,3138.2,228.91,1217.09,746.95,32,12.19613388,0,0.0981446,0,0,0,0,0,0,0
0,7.05,2.12,0.74,0.33,186,75,35,free,y,h,free,e,h,3138.2,228.91,1217.09,746.95,32,12.14183008,0,0.0981446,0,0,0,0,0,0,0
0,6.456166113,3.096478797,0.7018352972,0.3132484127,285,65.8660482,70.99263293,free,e,s,distr,y,u,3766.18,776.64,707.5,747.35,83.9848851,11.42801708,0.18744,0.287382,0,0.2793,0.0018,0.14055,0.7125,0.0695,0.391
0,6.46,3.1,0.7,0.31,284,65,70,free,e,s,distr,y,u,3766.18,776.64,707.5,747.35,83,11.42799875,0.164223,0.263944,0,0.2793,0.0018,0.14055,0.6235,0.1029,0.3632
0,6.46,3.1,0.7,0.31,189,65,70,free,e,s,distr,y,u,1010.91,179.21,707.5,747.35,83,11.3992106,0,0.0981446,0,0.1124,0.0836,0.098,0.6246,0.0105,0.31755
2,6.46,3.1,0.7,0.31,94,65,70,free,e,s,distr,y,u,367.35,171.6,1637.01,178.96,83,11.37072888,0,0.0981446,0,0.4227,0.0003,0.2115,0.2899,0.0087,0.1493
0,6.46,3.1,0.7,0.31,284,65,70,free,e,s,distr,y,u,3766.18,776.64,707.5,747.35,83,11.42799875,0.179362,0.279345,0,0.2864,0.0018,0.1441,0.6806,0.0341,0.35735
0,6.46,3.1,0.7,0.31,189,65,70,free,e,s,distr,y,u,1050.07,179.29,707.5,747.35,83,11.39920759,0,0.0981446,0,0.0845,0.0845,0.0845,0.6599,0.1167,0.3883
3,6.46,3.1,0.7,0.31,94,65,70,free,e,s,distr,y,u,405.68,174.33,2896.86,198.41,83,11.37072267,0.897759,0.996418,1,0.1479,0,0.07395,0.2986,0.0001,0.14935
0,6.46,3.1,0.7,0.31,284,65,70,free,e,s,distr,y,u,3766.18,776.64,707.5,747.35,83,11.42799875,0.226802,0.326753,0,0.2775,0.0036,0.14055,0.7099,0.0274,0.36865
0,6.46,3.1,0.7,0.31,189,65,70,free,e,s,distr,y,u,986.05,181.38,707.5,747.35,83,11.39921962,0,0.0981446,0,0.1746,0.0008,0.0877,0.5771,0.0663,0.3217
2,6.46,3.1,0.7,0.31,94,65,70,free,e,s,distr,y,u,401.35,199.96,1831.94,174.66,83,11.3707394,0,0.0981446,0,0.4824,0.0045,0.24345,0.6544,0.0026,0.3285
0,6.936613633,2.458728956,0.6410727249,0.2013826597,629,45.97407557,83.79477872,free,e,s,foc,y,s,2775.41,236.2,2190.72,647.18,76.95303522,11.23039996,0,0.0981446,0,0,0,0,0,0,0
0,6.94,2.46,0.64,0.2,628,45,83,free,e,s,foc,y,s,2775.41,236.2,2190.72,647.18,76,11.23035416,0,0.0981446,0,0,0,0,0,0,0
0,6.94,2.46,0.64,0.2,419,45,83,free,e,s,foc,y,s,2775.41,236.2,2190.72,647.18,76,11.16707625,0,0.0981446,0,0,0,0,0,0,0
0,6.94,2.46,0.64,0.2,210,45,83,free,e,s,foc,y,s,2775.41,236.2,2190.72,647.18,76,11.10645673,0,0.0981446,0,0,0,0,0,0,0
0,6.94,2.46,0.64,0.2,1,45,83,free,e,s,foc,y,s,2775.41,236.2,2190.72,647.18,76,11.13018774,0,0.0981446,0,0,0,0,0,0,0
0,6.94,2.46,0.64,0.2,628,45,83,free,e,s,foc,y,s,2775.41,236.2,2190.72,647.18,76,11.23035416,0,0.0981446,0,0,0,0,0,0,0
0,6.94,2.46,0.64,0.2,419,45,83,free,e,s,foc,y,s,2775.41,236.2,2190.72,647.18,76,11.16707193,0,0.0981446,0,0,0,0,0,0,0
0,6.94,2.46,0.64,0.2,210,45,83,free,e,s,foc,y,s,2775.41,236.2,2190.72,647.18,76,11.10645457,0,0.0981446,0,0,0,0,0,0,0
0,6.94,2.46,0.64,0.2,1,45,83,free,e,s,foc,y,s,2775.41,236.2,2190.72,647.18,76,11.13016344,0,0.0981446,0,0,0,0,0,0,0
0,6.94,2.46,0.64,0.2,628,45,83,free,e,s,foc,y,s,2775.41,236.2,2190.72,647.18,76,11.23035416,0,0.0981446,0,0,0,0,0,0,0
0,6.94,2.46,0.64,0.2,419,45,83,free,e,s,foc,y,s,2775.41,236.2,2190.72,647.18,76,11.16707318,0,0.0981446,0,0,0,0,0,0,0
0,6.94,2.46,0.64,0.2,210,45,83,free,e,s,foc,y,s,2775.41,236.2,2190.72,647.18,76,11.10644821,0,0.0981446,0,0,0,0,0,0,0
0,6.94,2.46,0.64,0.2,1,45,83,free,e,s,foc,y,s,2775.41,236.2,2190.72,647.18,76,11.13009093,0,0.0981446,0,0,0,0,0,0,0
0,5.477350438,4.39025495,0.6115713486,0.2595949594,510,89.38602648,54.40205586,foc,e,h,foc,y,h,1880.7,368.9,2208.45,330.22,71.45560139,11.45496294,0,0.0981446,0,0.0562,0.0009,0.02855,0,0,0
0,5.48,4.39,0.61,0.26,509,89,54,foc,e,h,foc,y,h,1880.7,368.9,2208.45,330.22,71,11.45492629,0,0.0981446,0,0.0591,0.009,0.03405,0,0,0
0,5.48,4.39,0.61,0.26,339,89,54,foc,e,h,foc,y,h,331.56,160.89,2208.45,330.22,71,11.4036895,0.901855,1,1,0.0135,0.0007,0.0071,0.021,0.0002,0.0106
0,5.48,4.39,0.61,0.26,169,89,54,foc,e,h,foc,y,h,331.56,160.89,2208.45,330.22,71,11.35344167,0,0.0981446,0,0.0161,0.0002,0.00815,0.02,0.0002,0.0101
0,5.48,4.39,0.61,0.26,509,89,54,foc,e,h,foc,y,h,1880.7,368.9,2208.45,330.22,71,11.45492629,0.00358196,0.102241,0,0.0276,0.0079,0.01775,0,0,0
0,5.48,4.39,0.61,0.26,339,89,54,foc,e,h,foc,y,h,331.56,160.89,2208.45,330.22,71,11.40369547,0.901855,1,1,0.0143,0.0006,0.00745,0.0215,0.0002,0.01085
0,5.48,4.39,0.61,0.26,169,89,54,foc,e,h,foc,y,h,331.56,160.89,2208.45,330.22,71,11.35344148,0,0.0981446,0,0.0178,0.0002,0.009,0.0203,0,0.01015
0,5.48,4.39,0.61,0.26,509,89,54,foc,e,h,foc,y,h,1880.7,368.9,2208.45,330.22,71,11.45492629,0,0.0981446,0,0.0579,0.0023,0.0301,0,0,0
0,5.48,4.39,0.61,0.26,339,89,54,foc,e,h,foc,y,h,331.56,160.89,2208.45,330.22,71,11.40367762,0.901855,1,1,0.0168,0.0009,0.00885,0.0203,0,0.01015
0,5.48,4.39,0.61,0.26,169,89,54,foc,e,h,foc,y,h,331.56,160.89,2208.45,330.22,71,11.35341101,0,0.0981446,0,0.0158,0.0016,0.0087,0.0213,0,0.01065
0,5.207020636,4.077877521,0.7105663065,0.3369301255,565,38.16243304,39.10936172,distr,e,h,free,e,h,2574.21,202.37,3436.33,223.66,93.00890531,11.70062584,0.571767,0.671683,1,0.0324,0.0001,0.01625,0.0423,0.0043,0.0233
0,5.21,4.08,0.71,0.34,564,38,39,distr,e,h,free,e,h,2574.21,202.37,3436.33,223.66,93,11.70058615,0.622768,0.722621,1,0.0305,0.0004,0.01545,0.0264,0.0059,0.01615
3,5.21,4.08,0.71,0.34,376,38,39,distr,e,h,free,e,h,476.17,185.49,2951.08,199.94,93,11.64393331,0.712618,0.81256,1,0.0061,0.0007,0.0034,0.038,0.0019,0.01995
3,5.21,4.08,0.71,0.34,188,38,39,distr,e,h,free,e,h,476.17,185.49,2951.08,199.94,93,11.5890542,0.573373,0.67334,1,0.0034,0.0029,0.00315,0.0371,0.0027,0.0199
0,5.21,4.08,0.71,0.34,564,38,39,distr,e,h,free,e,h,2574.21,202.37,3436.33,223.66,93,11.70058615,0.617196,0.717044,1,0.0507,0.0176,0.03415,0.0341,0.0027,0.0184
3,5.21,4.08,0.71,0.34,376,22,39,distr,e,h,free,e,h,593.41,194.87,2983.08,199.98,93,11.6439177,0.770904,0.870869,1,0.0029,0.001,0.00195,0.0586,0.0189,0.03875
3,5.21,4.08,0.71,0.34,188,22,39,distr,e,h,free,e,h,593.41,194.87,2983.08,199.98,93,11.58904548,0.0773271,0.177277,0,0.0026,0.001,0.0018,0.0366,0.0366,0.0366
0,5.21,4.08,0.71,0.34,564,38,39,distr,e,h,free,e,h,2574.21,202.37,3436.33,223.66,93,11.70058615,0.664135,0.763976,1,0.0262,0.0005,0.01335,0.0369,0.0001,0.0185
3,5.21,4.08,0.71,0.34,376,22,39,distr,e,h,free,e,h,597.38,193.24,2900.07,199.85,93,11.64391232,0.795511,0.895417,1,0.0051,0.004,0.00455,0.0514,0.0039,0.02765
3,5.21,4.08,0.71,0.34,188,22,39,distr,e,h,free,e,h,486.05,184.99,2900.07,199.85,93,11.58902486,0,0.0981446,0,0.0071,0.0039,0.0055,0.0727,0.0114,0.04205
0,5.256304437,3.233200786,0.6568100368,0.3770330993,415,57.51711777,95.88384548,free,e,h,foc,e,s,3522.42,761.63,2418.01,668.18,50.91075799,12.32257271,0.901855,1,1,0.0632,0,0.0316,0.1728,0,0.0864
0,5.26,3.23,0.66,0.38,414,57,95,free,e,h,foc,e,s,3522.42,761.63,2418.01,668.18,50,12.32254217,0.901855,1,1,0.0567,0.007,0.03185,0.1728,0,0.0864
1,5.26,3.23,0.66,0.38,276,57,95,free,e,h,foc,e,s,595.02,193.39,1708.7,241.22,50,12.28037109,0.901085,0.999531,1,0.1109,0.0022,0.05655,0.1197,0.0022,0.06095
4,5.26,3.23,0.66,0.38,138,57,95,free,e,h,foc,e,s,1242.55,168.56,2851.42,193.68,50,12.24008656,0.897759,0.996418,1,0.0158,0.0038,0.0098,0,0,0
0,5.26,3.23,0.66,0.38,414,57,95,free,e,h,foc,e,s,3522.42,761.63,2418.01,668.18,50,12.32254217,0.901855,1,1,0.0576,0.0073,0.03245,0.1749,0.0021,0.0885
